PriceTicker,CloseNVDA,HighNVDA,LowNVDA,OpenNVDA,VolumeNVDA
2023-07-26,45.43138122558594,46.032110332032616,44.60975551348785,46.0001233535435,364237000
2023-07-27,45.87917709350586,47.3734977573488,45.729243622017535,46.49789574001407,455976000
2023-07-28,46.72879409790039,47.005668877147734,46.35996199566977,46.64683056118983,331194000
2023-07-31,46.70779800415039,47.10861703678649,46.48489961174323,46.73278818622704,251055000
2023-08-01,46.485897064208984,46.87872029315751,46.006115325418975,46.43891750620859,237858000
2023-08-02,44.24891662597656,45.81920302566147,43.367316810622704,45.810208237505115,530142000
2023-08-03,44.49480438232422,45.09753146141585,43.780128602049395,43.780128602049395,324176000
2023-08-04,44.65972900390625,45.62129053158006,44.37286046636377,44.96459093054508,362666000
2023-08-07,45.39639663696289,45.5193419368028,44.54278395800057,45.09053569626203,322154000
2023-08-08,44.643741607666016,45.221478538813905,44.036015691879385,44.83265505253908,353843000
2023-08-09,42.534698486328125,44.29190048318825,42.11488701433557,44.25391570662864,586449000
2023-08-10,42.368770599365234,43.55423337804786,41.816020072112345,42.14087339406621,492705000
2023-08-11,40.836463928222656,41.998938296888426,40.62056232238889,41.732057328075,533085000
2023-08-14,43.73314666748047,43.78012622716903,40.29271084835666,40.467630684466755,690286000
2023-08-15,43.920066833496094,45.24746736262356,43.69017162224425,44.53978833822736,676512000
2023-08-16,43.466270446777344,44.654730173438274,43.3863049125829,44.499801717144706,527451000
2023-08-17,43.32433319091797,44.0420058832226,42.981486518683695,43.950048576466585,452395000
2023-08-18,43.279354095458984,43.55822683605399,41.641097806148274,42.61565390241393,583768000
2023-08-21,46.94569396972656,47.043649088093474,44.20194021923786,44.4738161945168,692573000
2023-08-22,45.647281646728516,48.16513989063479,45.312434537033134,48.113161528574985,755293000
2023-08-23,47.094627380371094,47.17858890848423,45.18749198173924,45.845194431592205,779046000
2023-08-24,47.1416015625,50.24319445193808,47.137605573465706,50.193217898242985,1156044000
2023-08-25,45.99711990356445,47.78330776342591,45.00356765792976,46.990668336232886,925341000
2023-08-28,46.813751220703125,46.95868589539786,44.86763592891526,46.46091072736626,685192000
2023-08-29,48.76186752319336,49.058733661503915,46.36995165063556,46.64482841073173,701397000
2023-08-30,49.241641998291016,49.904339303095966,48.40302206790226,49.02174062279426,735206000
2023-08-31,49.33260726928711,49.721430719691696,48.935788028038786,49.35759745201949,528570000
2023-09-01,48.48699188232422,49.777406562767425,48.120157798970006,49.739425601877976,463830000
2023-09-05,48.525970458984375,48.82883436828192,47.83828293082929,48.20111717331872,382653000
2023-09-06,47.04352569580078,48.53097212060012,46.562705311896934,48.42301432909476,468670000
2023-09-07,46.22382736206055,46.32678974880514,45.13523111170268,45.50809367886265,433330000
2023-09-08,45.555076599121094,46.588693046226524,45.25418967954752,45.92494195463873,473069000
2023-09-11,45.161224365234375,46.145855378235105,44.295544829202264,46.13086155867235,473966000
2023-09-12,44.853336334228516,45.65603954125468,44.514461521168336,44.721385383298234,349256000
2023-09-13,45.46811294555664,45.91294742095513,44.48647528491978,44.583439392798056,398355000
2023-09-14,45.56407928466797,45.96992678735713,45.11424558500878,45.932941774404185,370097000
2023-09-15,43.883697509765625,45.58206401685465,43.79172881004724,45.32416041506124,506831000
2023-09-18,43.94967269897461,44.225571181756216,41.98440317548432,42.73212650169159,500271000
2023-09-19,43.50383758544922,43.949671091546065,42.98602840940491,43.81672106597158,373064000
2023-09-20,42.22331619262695,43.88669985783539,42.20732329224025,43.58381095041621,367108000
2023-09-21,41.001766204833984,42.08436420462982,40.96478119592239,41.567557906272185,450736000
2023-09-22,41.594547271728516,42.09936078991834,41.21568640989041,41.55655937095419,479236000
2023-09-25,42.206321716308594,42.52020429419851,41.16170777598642,41.575555508583165,419091000
2023-09-26,41.89543533325195,42.804098165845645,41.639529882171416,41.9854020636062,402282000
2023-09-27,42.45222854614258,42.85608166795396,41.61354320990464,42.3142831158922,444935000
2023-09-28,43.072998046875,43.42986390622625,42.099360753116,42.4442300318879,424663000
2023-09-29,43.48284912109375,44.12761008649057,43.29091906951936,43.81072644813263,397830000
2023-10-02,44.76537322998047,45.15822504540295,43.844713778052466,44.013649744417386,433298000
2023-10-03,43.50083541870117,45.113239102137314,43.22993616372472,44.7913562878214,470850000
2023-10-04,44.02465057373047,44.12661389696753,43.275928083573646,43.725761788112315,361821000
2023-10-05,44.67140579223633,44.883328870438184,43.87170361778556,44.03364221179363,393483000
2023-10-06,45.74501037597656,45.77200077841796,44.009654862577925,44.176592675248095,434436000
2023-10-09,45.25618362426758,45.58806104579634,44.35152097738503,44.82534394927442,409675000
2023-10-10,45.7809944152832,46.24182177038048,45.071258970878525,45.29317665886047,368582000
2023-10-11,46.78861999511719,46.84160171871978,46.032900190504705,46.17884588702422,378137000
2023-10-12,46.92756271362305,47.59131754557436,46.31279328112967,46.75962584672848,481325000
2023-10-13,45.444114685058594,47.098502624368315,45.263182151056284,46.942558517598286,474115000
2023-10-16,46.077884674072266,46.207833655356794,44.89532148876171,45.04626639383732,375099000
2023-10-17,43.921688079833984,44.737387037478,42.46422916811742,43.9836653373656,812333000
2023-10-18,42.18033218383789,43.20295497748339,41.80947154933942,42.575185981795975,627294000
2023-10-19,42.08536911010742,43.28092416614882,41.866448658188794,42.79510456302502,501233000
2023-10-20,41.37163162231445,42.4542296240792,41.06274445020242,41.87444318164371,477266000
2023-10-23,42.959041595458984,43.23194285243357,40.929796567072074,41.21369151272365,478530000
2023-10-24,43.646785736083984,43.68077350815983,42.675150339669585,43.06100478744683,401463000
2023-10-25,41.763484954833984,43.633792366970795,41.5395691120526,43.38188323056103,398379000
2023-10-26,40.31102752685547,42.24031124000929,39.86519397688078,41.837460992365465,541001000
2023-10-27,40.484962463378906,41.19070160881771,40.00014193239622,41.11472961386122,416784000
2023-10-30,41.14571762084961,41.75049254735998,40.46596977662881,41.071747596041774,388028000
2023-10-31,40.76485824584961,40.863824326852765,39.21543448245249,40.434982749015326,517969000
2023-11-01,42.309288024902344,42.36526699140607,40.85382726924343,40.86882109051677,437593000
2023-11-02,43.48984146118164,43.86769941657272,42.878069259150145,43.311906170895455,409172000
2023-11-03,44.98828887939453,45.292173032715084,43.706763443369326,44.00365403986176,424610000
2023-11-06,45.734012603759766,45.917946208460904,44.882327752320265,45.26818602105663,400733000
2023-11-07,45.93793869018555,46.20083771282599,45.14123373244881,45.7020262562231,343165000
2023-11-08,46.556705474853516,46.84959593349214,45.95092771395189,46.0828786635961,346719000
2023-11-09,46.93256378173828,48.21208717627926,46.732637298021125,47.44937006233144,540496000
2023-11-10,48.317047119140625,48.45399727357031,47.26543970036673,47.48235815931679,421245000
2023-11-13,48.60194396972656,49.09776197733569,48.081137533797566,48.302056136923355,384136000
2023-11-14,49.6375617980957,49.81549711299513,49.021793193021786,49.66155496172665,416954000
2023-11-15,48.869842529296875,49.941442964255536,48.18209834050125,49.916454537712454,475497000
2023-11-16,49.46162796020508,49.50661323492199,48.312057235229624,48.66092667774055,339756000
2023-11-17,49.27969741821289,49.6985405744049,48.98880509199654,49.50561143654388,325205000
2023-11-20,50.390281677246094,50.529230000411275,49.162737038268276,49.29368891174694,414120000
2023-11-21,49.925453186035156,50.498238446028495,49.2037211838221,50.10738480588418,565747000
2023-11-22,48.697906494140625,50.31630467937056,47.672286574064465,49.83348617037129,899420000
2023-11-24,47.75825881958008,48.902834068505605,47.727268287861406,48.452001338900175,294645000
2023-11-27,48.224082946777344,48.5119741804014,47.63430192702206,47.782245768378836,395662000
2023-11-28,47.80323791503906,48.30505418192647,47.4553675930479,48.21808469478846,401491000
2023-11-29,48.122127532958984,48.74389826432213,47.842232702522104,48.36104103175138,382005000
2023-11-30,46.752628326416016,48.09213075271721,46.40475801374823,48.006160347360236,526247000
2023-12-01,46.74763107299805,47.18247088867774,46.16984662435623,46.50772234338756,369317000
2023-12-04,45.493099212646484,46.0598900122913,44.99328487634139,46.0598900122913,437543000
2023-12-05,46.55280303955078,46.58678998545578,45.25816811641427,45.453112539750435,371718000
2023-12-06,45.4901008605957,47.37356953938658,45.39912705049496,47.20161740676732,380590000
2023-12-07,46.582794189453125,46.61578578219752,45.59107476760581,45.687048229980725,350823000
2023-12-08,47.49253463745117,47.727468635368496,46.536804340424034,46.58179356796495,359224000
2023-12-11,46.61378479003906,47.517527924857966,45.817013589035405,47.47754215922328,509728000
2023-12-12,47.643489837646484,47.65248615714668,46.032946525477605,46.032946525477605,372387000
2023-12-13,48.07437515258789,48.58023229231506,47.59451162184998,47.61550557981446,447792000
2023-12-14,48.33629608154297,48.656205088433744,47.408561487006175,48.37628566080836,391232000
2023-12-15,48.87614059448242,49.38999483044137,48.1063584079144,48.18033874309844,479948000
2023-12-18,50.06280517578125,50.41870325962806,49.136069797992675,49.38599893467907,412587000
2023-12-19,49.58993911743164,49.685912576034035,48.881140459884094,49.40998983595613,464444000
2023-12-20,48.09736251831055,49.98482783402647,48.08436571514734,49.640923574739,397894000
2023-12-21,48.97611618041992,49.08108596207473,48.40527506263609,48.79716606109675,300425000
2023-12-22,48.816162109375,49.36900296425664,48.45326221692039,49.18105652303888,252507000
2023-12-26,49.26502990722656,49.58593805712997,48.94612009204946,48.95411724457058,244200000
2023-12-27,49.402992248535156,49.66591818762621,49.07108562386915,49.49696737314472,233648000
2023-12-28,49.507965087890625,49.869862010873014,49.397995651127005,49.628932993777084,246587000
2023-12-29,49.507965087890625,49.982832763586586,48.737183676716924,49.798882986145436,389293000
